,annotations,class,filename,jpg,height,width,x,y
3205,"[{'class': 'Head', 'height': 572.5927405228047, 'type': 'rect', 'width': 520.9655262133713, 'x': 1192.119312236003, 'y': 769.7148315224586}]",image,../imgs/whale_49877/w_3062.jpg,w_3062.jpg,572.5927405228047,520.9655262133713,1192.119312236003,769.7148315224586
3206,"[{'class': 'Head', 'height': 413.0177144754657, 'type': 'rect', 'width': 492.80522749913507, 'x': 1347.0009551643025, 'y': 685.2339353797497}]",image,../imgs/whale_90820/w_2011.jpg,w_2011.jpg,413.0177144754657,492.80522749913507,1347.0009551643025,685.2339353797497
3207,"[{'class': 'Head', 'height': 520.9655262133714, 'type': 'rect', 'width': 445.8713963087414, 'x': 1229.666377188318, 'y': 671.1537860226316}]",image,../imgs/whale_61728/w_7015.jpg,w_7015.jpg,520.9655262133714,445.8713963087414,1229.666377188318,671.1537860226316
3208,"[{'class': 'Head', 'height': 516.272143094332, 'type': 'rect', 'width': 459.9515456658594, 'x': 1107.6384160932942, 'y': 445.8713963087413}]",image,../imgs/whale_21160/w_88.jpg,w_88.jpg,516.272143094332,459.9515456658594,1107.6384160932942,445.8713963087413
3209,"[{'class': 'Head', 'height': 1088.8648836171367, 'type': 'rect', 'width': 868.2758770222858, 'x': 1994.6878255917372, 'y': 1403.321552592775}]",image,../imgs/whale_25878/w_2993.jpg,w_2993.jpg,1088.8648836171367,868.2758770222858,1994.6878255917372,1403.321552592775
3210,"[{'class': 'Head', 'height': 863.5824939032464, 'type': 'rect', 'width': 1206.1994615931212, 'x': 1928.9804619251859, 'y': 1168.652396640806}]",image,../imgs/whale_34813/w_3749.jpg,w_3749.jpg,863.5824939032464,1206.1994615931212,1928.9804619251859,1168.652396640806
3211,"[{'class': 'Head', 'height': 741.5545328082222, 'type': 'rect', 'width': 694.6207016178284, 'x': 1107.6384160932942, 'y': 788.4883639986161}]",image,../imgs/whale_32702/w_2520.jpg,w_2520.jpg,741.5545328082222,694.6207016178284,1107.6384160932942,788.4883639986161
3212,"[{'class': 'Head', 'height': 549.1258249276077, 'type': 'rect', 'width': 619.5265717131983, 'x': 1027.8509030696246, 'y': 718.0876172130254}]",image,../imgs/whale_32087/w_1295.jpg,w_1295.jpg,549.1258249276077,619.5265717131983,1027.8509030696246,718.0876172130254
3213,"[{'class': 'Head', 'height': 633.6067210703167, 'type': 'rect', 'width': 577.2861236418441, 'x': 1079.4781173790577, 'y': 539.7390586895289}]",image,../imgs/whale_35426/w_222.jpg,w_222.jpg,633.6067210703167,577.2861236418441,1079.4781173790577,539.7390586895289
3214,"[{'class': 'Head', 'height': 572.5927405228047, 'type': 'rect', 'width': 581.9795067608833, 'x': 840.1155783080493, 'y': 727.4743834511041}]",image,../imgs/whale_44071/w_3778.jpg,w_3778.jpg,572.5927405228047,581.9795067608833,840.1155783080493,727.4743834511041
3215,"[{'class': 'Head', 'height': 797.875130236695, 'type': 'rect', 'width': 586.6728898799229, 'x': 1046.624435545782, 'y': 436.4846300706625}]",image,../imgs/whale_67614/w_6595.jpg,w_6595.jpg,797.875130236695,586.6728898799229,1046.624435545782,436.4846300706625
3216,"[{'class': 'Head', 'height': 209.28527928405322, 'type': 'rect', 'width': 313.09077780894336, 'x': 1975.6530364414618, 'y': 798.6326257479468}]",image,../imgs/whale_90377/w_6476.jpg,w_6476.jpg,209.28527928405322,313.09077780894336,1975.6530364414618,798.6326257479468
3217,"[{'class': 'Head', 'height': 582.650217526804, 'type': 'rect', 'width': 572.6045241211696, 'x': 1563.7796068104453, 'y': 602.7416043380731}]",image,../imgs/whale_02411/w_6531.jpg,w_6531.jpg,582.650217526804,572.6045241211696,1563.7796068104453,602.7416043380731
3218,"[{'class': 'Head', 'height': 778.5412389366778, 'type': 'rect', 'width': 559.2102662469902, 'x': 1220.551748784598, 'y': 726.6384896742326}]",image,../imgs/whale_38681/w_7025.jpg,w_7025.jpg,778.5412389366778,559.2102662469902,1220.551748784598,726.6384896742326
3219,"[{'class': 'Head', 'height': 361.64496260284386, 'type': 'rect', 'width': 555.861701778445, 'x': 1295.8944493268573, 'y': 624.5072733836146}]",image,../imgs/whale_89456/w_3843.jpg,w_3843.jpg,361.64496260284386,555.861701778445,1295.8944493268573,624.5072733836146
3220,"[{'class': 'Head', 'height': 415.22199409956147, 'type': 'rect', 'width': 431.96481644228584, 'x': 1372.9114321033887, 'y': 837.1411171362126}]",image,../imgs/whale_92153/w_1266.jpg,w_1266.jpg,415.22199409956147,431.96481644228584,1372.9114321033887,837.1411171362126
3221,"[{'class': 'Head', 'height': 1248.2401912338785, 'type': 'rect', 'width': 1028.5499175767159, 'x': 1820.7663589464842, 'y': 1214.9537861343085}]",image,../imgs/whale_86206/w_3479.jpg,w_3479.jpg,1248.2401912338785,1028.5499175767159,1820.7663589464842,1214.9537861343085
3222,"[{'class': 'Head', 'height': 625.7844158719179, 'type': 'rect', 'width': 818.8455654494244, 'x': 1008.5780745169739, 'y': 991.9348719671889}]",image,../imgs/whale_24458/w_8363.jpg,w_8363.jpg,625.7844158719179,818.8455654494244,1008.5780745169739,991.9348719671889
3223,"[{'class': 'Head', 'height': 505.95335751346545, 'type': 'rect', 'width': 572.5261677126057, 'x': 1168.3528189949104, 'y': 679.04266403123}]",image,../imgs/whale_91826/w_2255.jpg,w_2255.jpg,505.95335751346545,572.5261677126057,1168.3528189949104,679.04266403123
3224,"[{'class': 'Head', 'height': 539.2397626130356, 'type': 'rect', 'width': 492.6387954736374, 'x': 1218.2824266442656, 'y': 728.9722716805851}]",image,../imgs/whale_14270/w_3289.jpg,w_3289.jpg,539.2397626130356,492.6387954736374,1218.2824266442656,728.9722716805851
3225,"[{'class': 'Head', 'height': 509.2819980234224, 'type': 'rect', 'width': 629.1130563818749, 'x': 988.6062314572318, 'y': 1065.164963186243}]",image,../imgs/whale_36231/w_3103.jpg,w_3103.jpg,509.2819980234224,629.1130563818749,988.6062314572318,1065.164963186243
3226,"[{'class': 'Head', 'height': 429.3946257844542, 'type': 'rect', 'width': 389.45093966497006, 'x': 1584.4328827395366, 'y': 922.0334212580916}]",image,../imgs/whale_28892/w_1767.jpg,w_1767.jpg,429.3946257844542,389.45093966497006,1584.4328827395366,922.0334212580916
3227,"[{'class': 'Head', 'height': 622.4557753619608, 'type': 'rect', 'width': 585.8407297524336, 'x': 1214.9537861343085, 'y': 788.8878008598113}]",image,../imgs/whale_66711/w_564.jpg,w_564.jpg,622.4557753619608,585.8407297524336,1214.9537861343085,788.8878008598113
3228,"[{'class': 'Head', 'height': 392.7795801749272, 'type': 'rect', 'width': 582.5120892424766, 'x': 1015.2353555368879, 'y': 895.4042971784355}]",image,../imgs/whale_87291/w_3884.jpg,w_3884.jpg,392.7795801749272,582.5120892424766,1015.2353555368879,895.4042971784355
3229,"[{'class': 'Head', 'height': 709.000428620843, 'type': 'rect', 'width': 852.1319705489943, 'x': 1497.8882294806542, 'y': 692.357226071058}]",image,../imgs/whale_09651/w_5095.jpg,w_5095.jpg,709.000428620843,852.1319705489943,1497.8882294806542,692.357226071058
3230,"[{'class': 'Head', 'height': 456.02374986411024, 'type': 'rect', 'width': 585.8407297524336, 'x': 1264.8833937836637, 'y': 402.76550170479817}]",image,../imgs/whale_20248/w_7437.jpg,w_7437.jpg,456.02374986411024,585.8407297524336,1264.8833937836637,402.76550170479817
3231,"[{'class': 'Head', 'height': 1148.0552360406546, 'type': 'rect', 'width': 1214.932240081858, 'x': 1917.1407825144913, 'y': 2095.4794599577}]",image,../imgs/whale_66852/w_6498.jpg,w_6498.jpg,1148.0552360406546,1214.932240081858,1917.1407825144913,2095.4794599577
3232,"[{'class': 'Head', 'height': 384.54277323691826, 'type': 'rect', 'width': 390.1158569070185, 'x': 1560.4634276280744, 'y': 1036.5935626386495}]",image,../imgs/whale_12661/w_4051.jpg,w_4051.jpg,384.54277323691826,390.1158569070185,1560.4634276280744,1036.5935626386495
3233,"[{'class': 'Head', 'height': 362.2504385565173, 'type': 'rect', 'width': 406.8351079173192, 'x': 1337.5400808240638, 'y': 406.83510791731936}]",image,../imgs/whale_52759/w_7187.jpg,w_7187.jpg,362.2504385565173,406.8351079173192,1337.5400808240638,406.83510791731936
3234,"[{'class': 'Head', 'height': 440.27360993792104, 'type': 'rect', 'width': 596.3199527007284, 'x': 1404.4170848652668, 'y': 1359.8324155044647}]",image,../imgs/whale_15078/w_1229.jpg,w_1229.jpg,440.27360993792104,596.3199527007284,1404.4170848652668,1359.8324155044647
3235,"[{'class': 'Head', 'height': 351.10427121631676, 'type': 'rect', 'width': 417.9812752575199, 'x': 1560.4634276280744, 'y': 769.0855464738366}]",image,../imgs/whale_73684/w_7326.jpg,w_7326.jpg,351.10427121631676,417.9812752575199,1560.4634276280744,769.0855464738366
3236,"[{'class': 'Head', 'height': 467.42611416417606, 'type': 'rect', 'width': 408.40766540607297, 'x': 1506.1508123067895, 'y': 979.7062493845104}]",image,../imgs/whale_74232/w_8078.jpg,w_8078.jpg,467.42611416417606,408.40766540607297,1506.1508123067895,979.7062493845104
3237,"[{'class': 'Head', 'height': 424.9328310583419, 'type': 'rect', 'width': 507.55865931968606, 'x': 1076.4965053477995, 'y': 771.9613097559877}]",image,../imgs/whale_97440/w_5882.jpg,w_5882.jpg,424.9328310583419,507.55865931968606,1076.4965053477995,771.9613097559877
3238,"[{'class': 'Head', 'height': 335.2247889460252, 'type': 'rect', 'width': 372.9965961512112, 'x': 1251.1911136717845, 'y': 887.6374693218697}]",image,../imgs/whale_39293/w_2444.jpg,w_2444.jpg,335.2247889460252,372.9965961512112,1251.1911136717845,887.6374693218697
3239,"[{'class': 'Head', 'height': 387.16102385315594, 'type': 'rect', 'width': 429.6543069589902, 'x': 1227.583734168543, 'y': 564.216370127465}]",image,../imgs/whale_05661/w_6215.jpg,w_6215.jpg,387.16102385315594,429.6543069589902,1227.583734168543,564.216370127465
3240,"[{'class': 'Head', 'height': 868.7515657192768, 'type': 'rect', 'width': 677.5317917430227, 'x': 1111.9075746026613, 'y': 939.5737042290003}]",image,../imgs/whale_66353/w_3871.jpg,w_3871.jpg,868.7515657192768,677.5317917430227,1111.9075746026613,939.5737042290003
3241,"[{'class': 'Head', 'height': 410.768403356397, 'type': 'rect', 'width': 493.3942316177413, 'x': 1359.785059386694, 'y': 953.7381319309451}]",image,../imgs/whale_43971/w_7572.jpg,w_7572.jpg,410.768403356397,493.3942316177413,1359.785059386694,953.7381319309451
3242,"[{'class': 'Head', 'height': 576.0200598790857, 'type': 'rect', 'width': 809.7331169611737, 'x': 1128.43274025493, 'y': 415.4898792570454}]",image,../imgs/whale_46169/w_2058.jpg,w_2058.jpg,576.0200598790857,809.7331169611737,1128.43274025493,415.4898792570454
3243,"[{'class': 'Head', 'height': 387.16102385315594, 'type': 'rect', 'width': 564.216370127465, 'x': 915.9663247257591, 'y': 1050.5283878942341}]",image,../imgs/whale_85464/w_4294.jpg,w_4294.jpg,387.16102385315594,564.216370127465,915.9663247257591,1050.5283878942341
3244,"[{'class': 'Head', 'height': 573.6593219287615, 'type': 'rect', 'width': 866.3908277689527, 'x': 1284.241444976322, 'y': 873.473041619925}]",image,../imgs/whale_50021/w_576.jpg,w_576.jpg,573.6593219287615,866.3908277689527,1284.241444976322,873.473041619925
3245,"[{'class': 'Head', 'height': 469.3383119039388, 'type': 'rect', 'width': 585.8407297524341, 'x': 2563.0531926668987, 'y': 1378.0571711222026}]",image,../imgs/whale_05140/w_3576.jpg,w_3576.jpg,469.3383119039388,585.8407297524341,2563.0531926668987,1378.0571711222026
3246,"[{'class': 'Head', 'height': 522.5965600632508, 'type': 'rect', 'width': 466.00967139398153, 'x': 1344.7707660226326, 'y': 938.6766238078771}]",image,../imgs/whale_99573/w_4530.jpg,w_4530.jpg,522.5965600632508,466.00967139398153,1344.7707660226326,938.6766238078771
3247,"[{'class': 'Head', 'height': 665.7281019914022, 'type': 'rect', 'width': 798.8737223896826, 'x': 1211.6251456243522, 'y': 456.0237498641105}]",image,../imgs/whale_79199/w_9160.jpg,w_9160.jpg,665.7281019914022,798.8737223896826,1211.6251456243522,456.0237498641105
3248,"[{'class': 'Head', 'height': 845.4746895290808, 'type': 'rect', 'width': 695.6858665810154, 'x': 905.3902187083071, 'y': 223.01891416711976}]",image,../imgs/whale_95831/w_6019.jpg,w_6019.jpg,845.4746895290808,695.6858665810154,905.3902187083071,223.01891416711976
3249,"[{'class': 'Head', 'height': 1088.4654467559426, 'type': 'rect', 'width': 908.7188592182642, 'x': 2233.5177821811544, 'y': 1011.9067150269315}]",image,../imgs/whale_48813/w_4447.jpg,w_4447.jpg,1088.4654467559426,908.7188592182642,2233.5177821811544,1011.9067150269315
3250,"[{'class': 'Head', 'height': 361.8342000000173, 'type': 'rect', 'width': 405.57240000001934, 'x': 1365.8247000000658, 'y': 799.2162000000385}]",image,../imgs/whale_17528/w_9397.jpg,w_9397.jpg,361.8342000000173,405.57240000001934,1365.8247000000658,799.2162000000385
3251,"[{'class': 'Head', 'height': 580.5252000000279, 'type': 'rect', 'width': 775.3590000000372, 'x': 1127.2527000000543, 'y': 896.6331000000431}]",image,../imgs/whale_48415/w_3283.jpg,w_3283.jpg,580.5252000000279,775.3590000000372,1127.2527000000543,896.6331000000431
3252,"[{'class': 'Head', 'height': 630.2277000000303, 'type': 'rect', 'width': 789.2757000000381, 'x': 1091.4669000000524, 'y': 866.8116000000417}]",image,../imgs/whale_04397/w_8830.jpg,w_8830.jpg,630.2277000000303,789.2757000000381,1091.4669000000524,866.8116000000417
3253,"[{'class': 'Head', 'height': 485.09640000002344, 'type': 'rect', 'width': 596.4300000000287, 'x': 1413.539100000068, 'y': 866.8116000000417}]",image,../imgs/whale_43961/w_6796.jpg,w_6796.jpg,485.09640000002344,596.4300000000287,1413.539100000068,866.8116000000417
3254,"[{'class': 'Head', 'height': 538.775100000026, 'type': 'rect', 'width': 501.001200000024, 'x': 1347.9318000000649, 'y': 576.5490000000277}]",image,../imgs/whale_64989/w_6007.jpg,w_6007.jpg,538.775100000026,501.001200000024,1347.9318000000649,576.5490000000277
3255,"[{'class': 'Head', 'height': 630.2277000000304, 'type': 'rect', 'width': 596.4300000000287, 'x': 1240.5744000000598, 'y': 785.2995000000378}]",image,../imgs/whale_13288/w_7181.jpg,w_7181.jpg,630.2277000000304,596.4300000000287,1240.5744000000598,785.2995000000378
3256,"[{'class': 'Head', 'height': 933.9832406888381, 'type': 'rect', 'width': 713.3942340939866, 'x': 2299.7577283293, 'y': 1699.004689092258}]",image,../imgs/whale_39689/w_8666.jpg,w_8666.jpg,933.9832406888381,713.3942340939866,2299.7577283293,1699.004689092258
3257,"[{'class': 'Head', 'height': 830.7288120699715, 'type': 'rect', 'width': 704.0074678559081, 'x': 1196.8126953550436, 'y': 854.1957276651684}]",image,../imgs/whale_67036/w_701.jpg,w_701.jpg,830.7288120699715,704.0074678559081,1196.8126953550436,854.1957276651684
3258,"[{'class': 'Head', 'height': 708.7008509749473, 'type': 'rect', 'width': 779.1015977605383, 'x': 966.8369225221137, 'y': 614.8331885941598}]",image,../imgs/whale_98645/w_7372.jpg,w_7372.jpg,708.7008509749473,779.1015977605383,966.8369225221137,614.8331885941598
3259,"[{'class': 'Head', 'height': 542.5684031229929, 'type': 'rect', 'width': 489.3101549636807, 'x': 545.8970436329499, 'y': 968.6343883974904}]",image,../imgs/whale_09181/w_8274.jpg,w_8274.jpg,542.5684031229929,489.3101549636807,545.8970436329499,968.6343883974904
3260,"[{'class': 'Head', 'height': 509.28199802342283, 'type': 'rect', 'width': 452.6951093541536, 'x': 1953.911979344766, 'y': 1035.2071985966306}]",image,../imgs/whale_81960/w_5448.jpg,w_5448.jpg,509.28199802342283,452.6951093541536,1953.911979344766,1035.2071985966306
3261,"[{'class': 'Head', 'height': 639.0989779117461, 'type': 'rect', 'width': 659.0708209714885, 'x': 1218.2824266442663, 'y': 785.5591603498548}]",image,../imgs/whale_86527/w_1016.jpg,w_1016.jpg,639.0989779117461,659.0708209714885,1218.2824266442663,785.5591603498548
3262,"[{'class': 'Head', 'height': 535.9111221030789, 'type': 'rect', 'width': 738.9581932104566, 'x': 312.8922079359591, 'y': 845.4746895290809}]",image,../imgs/whale_03227/w_1857.jpg,w_1857.jpg,535.9111221030789,738.9581932104566,312.8922079359591,845.4746895290809
3263,"[{'class': 'Head', 'height': 242.9907572268619, 'type': 'rect', 'width': 316.2208484459161, 'x': 1354.7566875525038, 'y': 772.2445983100267}]",image,../imgs/whale_32198/w_7373.jpg,w_7373.jpg,242.9907572268619,316.2208484459161,1354.7566875525038,772.2445983100267
3264,"[{'class': 'Head', 'height': 529.253841083165, 'type': 'rect', 'width': 469.3383119039386, 'x': 1218.2824266442663, 'y': 559.211605672778}]",image,../imgs/whale_66711/w_1112.jpg,w_1112.jpg,529.253841083165,469.3383119039386,1218.2824266442663,559.211605672778
3265,"[{'class': 'Head', 'height': 792.2164413697689, 'type': 'rect', 'width': 772.244598310027, 'x': 2326.719716459951, 'y': 895.4042971784362}]",image,../imgs/whale_48813/w_50.jpg,w_50.jpg,792.2164413697689,772.244598310027,2326.719716459951,895.4042971784362
3266,"[{'class': 'Head', 'height': 509.2819980234228, 'type': 'rect', 'width': 522.5965600632508, 'x': 1068.4936036962008, 'y': 206.37571161733473}]",image,../imgs/whale_66711/w_100.jpg,w_100.jpg,509.2819980234228,522.5965600632508,1068.4936036962008,206.37571161733473
3267,"[{'class': 'Head', 'height': 542.568403122993, 'type': 'rect', 'width': 582.5120892424768, 'x': 1474.5877459109563, 'y': 718.9863501507145}]",image,../imgs/whale_11242/w_7946.jpg,w_7946.jpg,542.568403122993,582.5120892424768,1474.5877459109563,718.9863501507145
3268,"[{'class': 'Head', 'height': 998.5921529871036, 'type': 'rect', 'width': 1081.8081657360285, 'x': 2050.4425541335195, 'y': 1564.4610396797955}]",image,../imgs/whale_78280/w_9146.jpg,w_9146.jpg,998.5921529871036,1081.8081657360285,2050.4425541335195,1564.4610396797955
3269,"[{'class': 'Head', 'height': 752.2727552502847, 'type': 'rect', 'width': 1088.465446755943, 'x': 2240.175063201069, 'y': 1704.26394109799}]",image,../imgs/whale_49491/w_7702.jpg,w_7702.jpg,752.2727552502847,1088.465446755943,2240.175063201069,1704.26394109799
3270,"[{'class': 'Head', 'height': 722.7810003320656, 'type': 'rect', 'width': 938.6766238078771, 'x': 2731.5489752809235, 'y': 1070.0913511409804}]",image,../imgs/whale_67611/w_1376.jpg,w_1376.jpg,722.7810003320656,938.6766238078771,2731.5489752809235,1070.0913511409804
3271,"[{'class': 'Head', 'height': 506.88537685625386, 'type': 'rect', 'width': 704.007467855908, 'x': 980.9170718792319, 'y': 854.1957276651684}]",image,../imgs/whale_80405/w_2002.jpg,w_2002.jpg,506.88537685625386,704.007467855908,980.9170718792319,854.1957276651684
3272,"[{'class': 'Head', 'height': 675.8471691416718, 'type': 'rect', 'width': 788.4883639986169, 'x': 1450.2553837831706, 'y': 779.1015977605383}]",image,../imgs/whale_48415/w_9466.jpg,w_9466.jpg,675.8471691416718,788.4883639986169,1450.2553837831706,779.1015977605383
3273,"[{'class': 'Head', 'height': 666.4604029035931, 'type': 'rect', 'width': 633.6067210703172, 'x': 2140.1827022819607, 'y': 1469.028916259328}]",image,../imgs/whale_94546/w_7883.jpg,w_7883.jpg,666.4604029035931,633.6067210703172,2140.1827022819607,1469.028916259328
3274,"[{'class': 'Head', 'height': 971.5303056411531, 'type': 'rect', 'width': 1046.6244355457834, 'x': 1989.9944424727, 'y': 1605.1370267114703}]",image,../imgs/whale_95370/w_643.jpg,w_643.jpg,971.5303056411531,1046.6244355457834,1989.9944424727,1605.1370267114703
3275,"[{'class': 'Head', 'height': 478.7250781420174, 'type': 'rect', 'width': 671.1537860226324, 'x': 1210.8928447121618, 'y': 901.1295588555623}]",image,../imgs/whale_81875/w_8198.jpg,w_8198.jpg,478.7250781420174,671.1537860226324,1210.8928447121618,901.1295588555623
3276,"[{'class': 'Head', 'height': 441.17801318970226, 'type': 'rect', 'width': 539.7390586895294, 'x': 999.6906043553895, 'y': 779.1015977605383}]",image,../imgs/whale_26397/w_6178.jpg,w_6178.jpg,441.17801318970226,539.7390586895294,999.6906043553895,779.1015977605383
3277,"[{'class': 'Head', 'height': 375.470649523151, 'type': 'rect', 'width': 464.6449287848993, 'x': 1393.934786354698, 'y': 1098.2516498552166}]",image,../imgs/whale_82089/w_3434.jpg,w_3434.jpg,375.470649523151,464.6449287848993,1393.934786354698,1098.2516498552166
3278,"[{'class': 'Head', 'height': 441.17801318970226, 'type': 'rect', 'width': 492.80522749913575, 'x': 1595.7502604733916, 'y': 779.1015977605383}]",image,../imgs/whale_41776/w_9005.jpg,w_9005.jpg,441.17801318970226,492.80522749913575,1595.7502604733916,779.1015977605383
3279,"[{'class': 'Head', 'height': 863.5824939032473, 'type': 'rect', 'width': 877.6626432603655, 'x': 1694.3113059732189, 'y': 1056.0112017838621}]",image,../imgs/whale_09454/w_4634.jpg,w_4634.jpg,863.5824939032473,877.6626432603655,1694.3113059732189,1056.0112017838621
3280,"[{'class': 'Head', 'height': 413.01771447546605, 'type': 'rect', 'width': 647.6868704274355, 'x': 1154.5722472836892, 'y': 887.0494094984441}]",image,../imgs/whale_99573/w_3996.jpg,w_3996.jpg,413.01771447546605,647.6868704274355,1154.5722472836892,887.0494094984441
3281,"[{'class': 'Head', 'height': 511.5787599752932, 'type': 'rect', 'width': 586.6728898799236, 'x': 1196.8126953550436, 'y': 647.6868704274355}]",image,../imgs/whale_64937/w_6310.jpg,w_6310.jpg,511.5787599752932,586.6728898799236,1196.8126953550436,647.6868704274355
3282,"[{'class': 'Head', 'height': 530.3522924514508, 'type': 'rect', 'width': 675.8471691416717, 'x': 1206.1994615931226, 'y': 516.2721430943326}]",image,../imgs/whale_31739/w_2113.jpg,w_2113.jpg,530.3522924514508,675.8471691416717,1206.1994615931226,516.2721430943326
3283,"[{'class': 'Head', 'height': 610.1398054751203, 'type': 'rect', 'width': 830.7288120699718, 'x': 3346.382163875083, 'y': 1379.8546369975797}]",image,../imgs/whale_92515/w_311.jpg,w_311.jpg,610.1398054751203,830.7288120699718,3346.382163875083,1379.8546369975797
3284,"[{'class': 'Head', 'height': 389.5507988802692, 'type': 'rect', 'width': 417.7110975945054, 'x': 1351.6943382833435, 'y': 1140.492097926571}]",image,../imgs/whale_11242/w_7631.jpg,w_7631.jpg,389.5507988802692,417.7110975945054,1351.6943382833435,1140.492097926571
3285,"[{'class': 'Head', 'height': 689.9273184987899, 'type': 'rect', 'width': 600.7530392370415, 'x': 1009.0773705934682, 'y': 929.2898575697986}]",image,../imgs/whale_03227/w_9263.jpg,w_9263.jpg,689.9273184987899,600.7530392370415,1009.0773705934682,929.2898575697986
3286,"[{'class': 'Head', 'height': 591.3662729989627, 'type': 'rect', 'width': 549.1258249276084, 'x': 1745.938520282652, 'y': 699.3140847368687}]",image,../imgs/whale_28263/w_235.jpg,w_235.jpg,591.3662729989627,549.1258249276084,1745.938520282652,699.3140847368687
3287,"[{'class': 'Head', 'height': 586.6728898799234, 'type': 'rect', 'width': 596.0596561180021, 'x': 1041.931052426744, 'y': 572.5927405228052}]",image,../imgs/whale_38681/w_601.jpg,w_601.jpg,586.6728898799234,596.0596561180021,1041.931052426744,572.5927405228052
3288,"[{'class': 'Head', 'height': 718.0876172130263, 'type': 'rect', 'width': 577.2861236418446, 'x': 1398.6281694737374, 'y': 938.6766238078774}]",image,../imgs/whale_49530/w_3635.jpg,w_3635.jpg,718.0876172130263,577.2861236418446,1398.6281694737374,938.6766238078774
3289,"[{'class': 'Head', 'height': 577.2861236418446, 'type': 'rect', 'width': 581.9795067608839, 'x': 1126.411948569453, 'y': 1032.5442861886652}]",image,../imgs/whale_34798/w_1133.jpg,w_1133.jpg,577.2861236418446,581.9795067608839,1126.411948569453,1032.5442861886652
3290,"[{'class': 'Head', 'height': 436.4846300706629, 'type': 'rect', 'width': 567.8993574037659, 'x': 1159.2656304027287, 'y': 671.1537860226324}]",image,../imgs/whale_78280/w_6868.jpg,w_6868.jpg,436.4846300706629,567.8993574037659,1159.2656304027287,671.1537860226324
3291,"[{'class': 'Head', 'height': 502.1919937372145, 'type': 'rect', 'width': 450.5647794277811, 'x': 1375.1612538785405, 'y': 783.7949808795777}]",image,../imgs/whale_06997/w_3933.jpg,w_3933.jpg,502.1919937372145,450.5647794277811,1375.1612538785405,783.7949808795777
3292,"[{'class': 'Head', 'height': 966.8369225221138, 'type': 'rect', 'width': 858.8891107842078, 'x': 2182.423150353315, 'y': 1379.8546369975795}]",image,../imgs/whale_10021/w_5559.jpg,w_5559.jpg,966.8369225221138,858.8891107842078,2182.423150353315,1379.8546369975795
3293,"[{'class': 'Head', 'height': 474.03169502297806, 'type': 'rect', 'width': 511.5787599752931, 'x': 971.5303056411532, 'y': 769.7148315224595}]",image,../imgs/whale_97688/w_4757.jpg,w_4757.jpg,474.03169502297806,511.5787599752931,971.5303056411532,769.7148315224595
3294,"[{'class': 'Head', 'height': 647.6868704274355, 'type': 'rect', 'width': 633.6067210703172, 'x': 863.5824939032473, 'y': 826.0354289509321}]",image,../imgs/whale_47734/w_6286.jpg,w_6286.jpg,647.6868704274355,633.6067210703172,863.5824939032473,826.0354289509321
3295,"[{'class': 'Head', 'height': 497.498610618175, 'type': 'rect', 'width': 699.3140847368686, 'x': 1102.945032974256, 'y': 1131.1053316884922}]",image,../imgs/whale_26654/w_467.jpg,w_467.jpg,497.498610618175,699.3140847368686,1102.945032974256,1131.1053316884922
3296,"[{'class': 'Head', 'height': 492.8052274991355, 'type': 'rect', 'width': 544.4324418085691, 'x': 1525.3495136878007, 'y': 1318.8406564500679}]",image,../imgs/whale_90911/w_1941.jpg,w_1941.jpg,492.8052274991355,544.4324418085691,1525.3495136878007,1318.8406564500679
3297,"[{'class': 'Head', 'height': 774.4082146414987, 'type': 'rect', 'width': 915.2097082126805, 'x': 933.983240688838, 'y': 1229.6663771883195}]",image,../imgs/whale_89615/w_8563.jpg,w_8563.jpg,774.4082146414987,915.2097082126805,933.983240688838,1229.6663771883195
3298,"[{'class': 'Head', 'height': 558.512591165687, 'type': 'rect', 'width': 713.394234093987, 'x': 1309.453890211989, 'y': 948.0633900459562}]",image,../imgs/whale_29858/w_7706.jpg,w_7706.jpg,558.512591165687,713.394234093987,1309.453890211989,948.0633900459562
3299,"[{'class': 'Head', 'height': 455.2581625468205, 'type': 'rect', 'width': 619.5265717131992, 'x': 1051.3178186648227, 'y': 971.5303056411532}]",image,../imgs/whale_82548/w_2671.jpg,w_2671.jpg,455.2581625468205,619.5265717131992,1051.3178186648227,971.5303056411532
3300,"[{'class': 'Head', 'height': 1046.6244355457832, 'type': 'rect', 'width': 1201.506078474083, 'x': 2149.569468520039, 'y': 1051.3178186648227}]",image,../imgs/whale_95091/w_6395.jpg,w_6395.jpg,1046.6244355457832,1201.506078474083,2149.569468520039,1051.3178186648227
3301,"[{'class': 'Head', 'height': 381.23805600001833, 'type': 'rect', 'width': 448.5153600000215, 'x': 1485.7071300000714, 'y': 759.6728910000365}]",image,../imgs/whale_39293/w_1905.jpg,w_1905.jpg,381.23805600001833,448.5153600000215,1485.7071300000714,759.6728910000365
3302,"[{'class': 'Head', 'height': 619.5118410000298, 'type': 'rect', 'width': 860.5888470000414, 'x': 1538.968329000074, 'y': 866.1952890000416}]",image,../imgs/whale_41125/w_6619.jpg,w_6619.jpg,619.5118410000298,860.5888470000414,1538.968329000074,866.1952890000416
3303,"[{'class': 'Head', 'height': 577.4635260000277, 'type': 'rect', 'width': 602.6925150000291, 'x': 1432.4459310000689, 'y': 630.7247250000303}]",image,../imgs/whale_65586/w_540.jpg,w_540.jpg,577.4635260000277,602.6925150000291,1432.4459310000689,630.7247250000303
